"","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","continuation"
"7677",-0.5,"Native 1",6,"spillover","fp","spillover fp",2,0,462,462,-0.5,-0.5
"7680",-0.5,"Native 1",1,"spillover","fp","spillover fp",1,0,284,284,0.5,-0.5
"7681",-0.5,"Native 1",16,"spillover","fp","spillover fp",4,0,211,211,-0.5,0.5
"7683",-0.5,"Native 1",13,"spillover","fp","spillover fp",1,0,190,190,0.5,-0.5
"7684",-0.5,"Native 1",3,"spillover","fp","spillover fp",3,0,149,149,0.5,0.5
"7686",-0.5,"Native 1",10,"spillover","fp","spillover fp",2,0,138,138,-0.5,-0.5
"7688",-0.5,"Native 1",7,"spillover","fp","spillover fp",3,0,447,447,0.5,0.5
"7690",-0.5,"Native 1",20,"spillover","fp","spillover fp",4,0,326,326,-0.5,0.5
"7691",-0.5,"Native 1",4,"spillover","fp","spillover fp",4,0,323,323,-0.5,0.5
"7692",-0.5,"Native 1",8,"spillover","fp","spillover fp",4,0,116,116,-0.5,0.5
"7694",-0.5,"Native 1",15,"spillover","fp","spillover fp",3,0,899,899,0.5,0.5
"7696",-0.5,"Native 1",22,"spillover","fp","spillover fp",2,0,164,164,-0.5,-0.5
"7698",-0.5,"Native 1",19,"spillover","fp","spillover fp",3,0,263,263,0.5,0.5
"7701",-0.5,"Native 1",12,"spillover","fp","spillover fp",4,0,396,396,-0.5,0.5
"7704",-0.5,"Native 1",23,"spillover","fp","spillover fp",3,0,706,706,0.5,0.5
"7706",-0.5,"Native 1",17,"spillover","fp","spillover fp",1,0,367,367,0.5,-0.5
"7707",-0.5,"Native 1",21,"spillover","fp","spillover fp",1,0,252,252,0.5,-0.5
"7711",-0.5,"Native 1",24,"spillover","fp","spillover fp",4,0,229,229,-0.5,0.5
"7713",-0.5,"Native 1",14,"spillover","fp","spillover fp",2,0,377,377,-0.5,-0.5
"7714",-0.5,"Native 1",11,"spillover","fp","spillover fp",3,0,822,822,0.5,0.5
"7715",-0.5,"Native 1",9,"spillover","fp","spillover fp",1,1,0,NA,0.5,-0.5
"7719",-0.5,"Native 1",5,"spillover","fp","spillover fp",1,0,854,854,0.5,-0.5
"7720",-0.5,"Native 1",2,"spillover","fp","spillover fp",2,0,187,187,-0.5,-0.5
"7723",-0.5,"Native 1",18,"spillover","fp","spillover fp",2,0,481,481,-0.5,-0.5
"7728",-0.5,"Native 2",20,"spillover","fp","spillover fp",1,0,811,811,0.5,-0.5
"7729",-0.5,"Native 2",5,"spillover","fp","spillover fp",2,0,206,206,-0.5,-0.5
"7730",-0.5,"Native 2",12,"spillover","fp","spillover fp",1,0,179,179,0.5,-0.5
"7731",-0.5,"Native 2",2,"spillover","fp","spillover fp",3,0,181,181,0.5,0.5
"7732",-0.5,"Native 2",9,"spillover","fp","spillover fp",2,0,791,791,-0.5,-0.5
"7736",-0.5,"Native 2",16,"spillover","fp","spillover fp",1,0,260,260,0.5,-0.5
"7737",-0.5,"Native 2",1,"spillover","fp","spillover fp",2,0,892,892,-0.5,-0.5
"7740",-0.5,"Native 2",13,"spillover","fp","spillover fp",2,0,225,225,-0.5,-0.5
"7741",-0.5,"Native 2",10,"spillover","fp","spillover fp",3,0,215,215,0.5,0.5
"7746",-0.5,"Native 2",7,"spillover","fp","spillover fp",4,0,445,445,-0.5,0.5
"7749",-0.5,"Native 2",24,"spillover","fp","spillover fp",1,0,506,506,0.5,-0.5
"7752",-0.5,"Native 2",23,"spillover","fp","spillover fp",4,0,515,515,-0.5,0.5
"7753",-0.5,"Native 2",4,"spillover","fp","spillover fp",1,0,203,203,0.5,-0.5
"7756",-0.5,"Native 2",19,"spillover","fp","spillover fp",4,0,186,186,-0.5,0.5
"7757",-0.5,"Native 2",22,"spillover","fp","spillover fp",3,0,399,399,0.5,0.5
"7760",-0.5,"Native 2",8,"spillover","fp","spillover fp",1,0,218,218,0.5,-0.5
"7761",-0.5,"Native 2",3,"spillover","fp","spillover fp",4,0,702,702,-0.5,0.5
"7762",-0.5,"Native 2",17,"spillover","fp","spillover fp",2,0,181,181,-0.5,-0.5
"7765",-0.5,"Native 2",21,"spillover","fp","spillover fp",2,0,463,463,-0.5,-0.5
"7766",-0.5,"Native 2",14,"spillover","fp","spillover fp",3,0,624,624,0.5,0.5
"7767",-0.5,"Native 2",18,"spillover","fp","spillover fp",3,0,382,382,0.5,0.5
"7769",-0.5,"Native 2",6,"spillover","fp","spillover fp",3,0,125,125,0.5,0.5
"7771",-0.5,"Native 2",11,"spillover","fp","spillover fp",4,1,0,NA,-0.5,0.5
"7772",-0.5,"Native 2",15,"spillover","fp","spillover fp",4,0,420,420,-0.5,0.5
"7775",-0.5,"Native 3",18,"spillover","fp","spillover fp",4,0,716,716,-0.5,0.5
"7778",-0.5,"Native 3",4,"spillover","fp","spillover fp",2,0,753,753,-0.5,-0.5
"7782",-0.5,"Native 3",15,"spillover","fp","spillover fp",1,0,425,425,0.5,-0.5
"7783",-0.5,"Native 3",10,"spillover","fp","spillover fp",4,0,219,219,-0.5,0.5
"7784",-0.5,"Native 3",23,"spillover","fp","spillover fp",1,0,874,874,0.5,-0.5
"7785",-0.5,"Native 3",17,"spillover","fp","spillover fp",3,0,598,598,0.5,0.5
"7787",-0.5,"Native 3",9,"spillover","fp","spillover fp",3,0,822,822,0.5,0.5
"7788",-0.5,"Native 3",22,"spillover","fp","spillover fp",4,0,422,422,-0.5,0.5
"7797",-0.5,"Native 3",13,"spillover","fp","spillover fp",3,0,874,874,0.5,0.5
"7798",-0.5,"Native 3",1,"spillover","fp","spillover fp",3,0,681,681,0.5,0.5
"7799",-0.5,"Native 3",5,"spillover","fp","spillover fp",3,0,1391,1391,0.5,0.5
"7801",-0.5,"Native 3",11,"spillover","fp","spillover fp",1,0,881,881,0.5,-0.5
"7802",-0.5,"Native 3",16,"spillover","fp","spillover fp",2,0,185,185,-0.5,-0.5
"7803",-0.5,"Native 3",6,"spillover","fp","spillover fp",4,0,572,572,-0.5,0.5
"7804",-0.5,"Native 3",21,"spillover","fp","spillover fp",3,0,263,263,0.5,0.5
"7805",-0.5,"Native 3",3,"spillover","fp","spillover fp",1,0,944,944,0.5,-0.5
"7807",-0.5,"Native 3",7,"spillover","fp","spillover fp",1,0,1494,1494,0.5,-0.5
"7812",-0.5,"Native 3",14,"spillover","fp","spillover fp",4,0,396,396,-0.5,0.5
"7813",-0.5,"Native 3",19,"spillover","fp","spillover fp",1,0,433,433,0.5,-0.5
"7814",-0.5,"Native 3",20,"spillover","fp","spillover fp",2,0,800,800,-0.5,-0.5
"7816",-0.5,"Native 3",8,"spillover","fp","spillover fp",2,0,398,398,-0.5,-0.5
"7817",-0.5,"Native 3",2,"spillover","fp","spillover fp",4,0,708,708,-0.5,0.5
"7819",-0.5,"Native 3",24,"spillover","fp","spillover fp",2,0,429,429,-0.5,-0.5
"7820",-0.5,"Native 3",12,"spillover","fp","spillover fp",2,0,754,754,-0.5,-0.5
"7821",-0.5,"Native 4",5,"spillover","fp","spillover fp",4,0,568,568,-0.5,0.5
"7822",-0.5,"Native 4",10,"spillover","fp","spillover fp",1,0,178,178,0.5,-0.5
"7825",-0.5,"Native 4",12,"spillover","fp","spillover fp",3,0,550,550,0.5,0.5
"7826",-0.5,"Native 4",14,"spillover","fp","spillover fp",1,0,579,579,0.5,-0.5
"7829",-0.5,"Native 4",11,"spillover","fp","spillover fp",2,0,1144,1144,-0.5,-0.5
"7831",-0.5,"Native 4",18,"spillover","fp","spillover fp",1,0,982,982,0.5,-0.5
"7832",-0.5,"Native 4",7,"spillover","fp","spillover fp",2,0,901,901,-0.5,-0.5
"7834",-0.5,"Native 4",20,"spillover","fp","spillover fp",3,0,591,591,0.5,0.5
"7835",-0.5,"Native 4",22,"spillover","fp","spillover fp",1,0,351,351,0.5,-0.5
"7838",-0.5,"Native 4",16,"spillover","fp","spillover fp",3,0,579,579,0.5,0.5
"7839",-0.5,"Native 4",17,"spillover","fp","spillover fp",4,0,460,460,-0.5,0.5
"7843",-0.5,"Native 4",2,"spillover","fp","spillover fp",1,0,122,122,0.5,-0.5
"7844",-0.5,"Native 4",8,"spillover","fp","spillover fp",3,0,744,744,0.5,0.5
"7853",-0.5,"Native 4",23,"spillover","fp","spillover fp",2,0,846,846,-0.5,-0.5
"7854",-0.5,"Native 4",4,"spillover","fp","spillover fp",3,0,1335,1335,0.5,0.5
"7856",-0.5,"Native 4",21,"spillover","fp","spillover fp",4,0,251,251,-0.5,0.5
"7857",-0.5,"Native 4",9,"spillover","fp","spillover fp",4,0,1257,1257,-0.5,0.5
"7860",-0.5,"Native 4",3,"spillover","fp","spillover fp",2,0,1214,1214,-0.5,-0.5
"7861",-0.5,"Native 4",1,"spillover","fp","spillover fp",4,0,345,345,-0.5,0.5
"7862",-0.5,"Native 4",19,"spillover","fp","spillover fp",2,0,557,557,-0.5,-0.5
"7863",-0.5,"Native 4",13,"spillover","fp","spillover fp",4,0,1076,1076,-0.5,0.5
"7864",-0.5,"Native 4",6,"spillover","fp","spillover fp",1,0,1307,1307,0.5,-0.5
"7865",-0.5,"Native 4",24,"spillover","fp","spillover fp",3,0,432,432,0.5,0.5
