"","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","continuation"
"17272",-0.5,"Native 1",6,"spillover","rp","spillover rp",2,0,462,462,-0.5,-0.5
"17275",-0.5,"Native 1",1,"spillover","rp","spillover rp",1,0,284,284,0.5,-0.5
"17276",-0.5,"Native 1",16,"spillover","rp","spillover rp",4,0,211,211,-0.5,0.5
"17278",-0.5,"Native 1",13,"spillover","rp","spillover rp",1,0,190,190,0.5,-0.5
"17279",-0.5,"Native 1",3,"spillover","rp","spillover rp",3,0,448,448,0.5,0.5
"17281",-0.5,"Native 1",10,"spillover","rp","spillover rp",2,0,138,138,-0.5,-0.5
"17283",-0.5,"Native 1",7,"spillover","rp","spillover rp",3,0,447,447,0.5,0.5
"17285",-0.5,"Native 1",20,"spillover","rp","spillover rp",4,0,326,326,-0.5,0.5
"17286",-0.5,"Native 1",4,"spillover","rp","spillover rp",4,0,323,323,-0.5,0.5
"17287",-0.5,"Native 1",8,"spillover","rp","spillover rp",4,0,1373,1373,-0.5,0.5
"17289",-0.5,"Native 1",15,"spillover","rp","spillover rp",3,0,899,899,0.5,0.5
"17291",-0.5,"Native 1",22,"spillover","rp","spillover rp",2,0,646,646,-0.5,-0.5
"17293",-0.5,"Native 1",19,"spillover","rp","spillover rp",3,0,263,263,0.5,0.5
"17296",-0.5,"Native 1",12,"spillover","rp","spillover rp",4,0,396,396,-0.5,0.5
"17299",-0.5,"Native 1",23,"spillover","rp","spillover rp",3,0,706,706,0.5,0.5
"17301",-0.5,"Native 1",17,"spillover","rp","spillover rp",1,0,367,367,0.5,-0.5
"17302",-0.5,"Native 1",21,"spillover","rp","spillover rp",1,0,252,252,0.5,-0.5
"17306",-0.5,"Native 1",24,"spillover","rp","spillover rp",4,0,952,952,-0.5,0.5
"17308",-0.5,"Native 1",14,"spillover","rp","spillover rp",2,0,377,377,-0.5,-0.5
"17309",-0.5,"Native 1",11,"spillover","rp","spillover rp",3,0,822,822,0.5,0.5
"17310",-0.5,"Native 1",9,"spillover","rp","spillover rp",1,1,0,NA,0.5,-0.5
"17314",-0.5,"Native 1",5,"spillover","rp","spillover rp",1,0,854,854,0.5,-0.5
"17315",-0.5,"Native 1",2,"spillover","rp","spillover rp",2,0,187,187,-0.5,-0.5
"17318",-0.5,"Native 1",18,"spillover","rp","spillover rp",2,0,481,481,-0.5,-0.5
"17323",-0.5,"Native 2",20,"spillover","rp","spillover rp",1,0,1990,1990,0.5,-0.5
"17324",-0.5,"Native 2",5,"spillover","rp","spillover rp",2,0,206,206,-0.5,-0.5
"17325",-0.5,"Native 2",12,"spillover","rp","spillover rp",1,0,179,179,0.5,-0.5
"17326",-0.5,"Native 2",2,"spillover","rp","spillover rp",3,0,1913,1913,0.5,0.5
"17327",-0.5,"Native 2",9,"spillover","rp","spillover rp",2,0,791,791,-0.5,-0.5
"17331",-0.5,"Native 2",16,"spillover","rp","spillover rp",1,0,260,260,0.5,-0.5
"17332",-0.5,"Native 2",1,"spillover","rp","spillover rp",2,0,892,892,-0.5,-0.5
"17335",-0.5,"Native 2",13,"spillover","rp","spillover rp",2,0,225,225,-0.5,-0.5
"17336",-0.5,"Native 2",10,"spillover","rp","spillover rp",3,0,982,982,0.5,0.5
"17341",-0.5,"Native 2",7,"spillover","rp","spillover rp",4,0,445,445,-0.5,0.5
"17344",-0.5,"Native 2",24,"spillover","rp","spillover rp",1,0,506,506,0.5,-0.5
"17347",-0.5,"Native 2",23,"spillover","rp","spillover rp",4,0,515,515,-0.5,0.5
"17348",-0.5,"Native 2",4,"spillover","rp","spillover rp",1,0,203,203,0.5,-0.5
"17351",-0.5,"Native 2",19,"spillover","rp","spillover rp",4,0,186,186,-0.5,0.5
"17352",-0.5,"Native 2",22,"spillover","rp","spillover rp",3,0,399,399,0.5,0.5
"17355",-0.5,"Native 2",8,"spillover","rp","spillover rp",1,0,218,218,0.5,-0.5
"17356",-0.5,"Native 2",3,"spillover","rp","spillover rp",4,0,702,702,-0.5,0.5
"17357",-0.5,"Native 2",17,"spillover","rp","spillover rp",2,0,797,797,-0.5,-0.5
"17360",-0.5,"Native 2",21,"spillover","rp","spillover rp",2,0,463,463,-0.5,-0.5
"17361",-0.5,"Native 2",14,"spillover","rp","spillover rp",3,0,624,624,0.5,0.5
"17362",-0.5,"Native 2",18,"spillover","rp","spillover rp",3,0,382,382,0.5,0.5
"17364",-0.5,"Native 2",6,"spillover","rp","spillover rp",3,0,125,125,0.5,0.5
"17366",-0.5,"Native 2",11,"spillover","rp","spillover rp",4,1,0,NA,-0.5,0.5
"17367",-0.5,"Native 2",15,"spillover","rp","spillover rp",4,0,420,420,-0.5,0.5
"17370",-0.5,"Native 3",18,"spillover","rp","spillover rp",4,0,716,716,-0.5,0.5
"17373",-0.5,"Native 3",4,"spillover","rp","spillover rp",2,0,753,753,-0.5,-0.5
"17377",-0.5,"Native 3",15,"spillover","rp","spillover rp",1,0,425,425,0.5,-0.5
"17378",-0.5,"Native 3",10,"spillover","rp","spillover rp",4,0,1079,1079,-0.5,0.5
"17379",-0.5,"Native 3",23,"spillover","rp","spillover rp",1,0,874,874,0.5,-0.5
"17380",-0.5,"Native 3",17,"spillover","rp","spillover rp",3,0,598,598,0.5,0.5
"17382",-0.5,"Native 3",9,"spillover","rp","spillover rp",3,0,822,822,0.5,0.5
"17383",-0.5,"Native 3",22,"spillover","rp","spillover rp",4,0,422,422,-0.5,0.5
"17392",-0.5,"Native 3",13,"spillover","rp","spillover rp",3,0,874,874,0.5,0.5
"17393",-0.5,"Native 3",1,"spillover","rp","spillover rp",3,0,681,681,0.5,0.5
"17394",-0.5,"Native 3",5,"spillover","rp","spillover rp",3,0,1391,1391,0.5,0.5
"17396",-0.5,"Native 3",11,"spillover","rp","spillover rp",1,0,881,881,0.5,-0.5
"17397",-0.5,"Native 3",16,"spillover","rp","spillover rp",2,0,185,185,-0.5,-0.5
"17398",-0.5,"Native 3",6,"spillover","rp","spillover rp",4,0,572,572,-0.5,0.5
"17399",-0.5,"Native 3",21,"spillover","rp","spillover rp",3,0,263,263,0.5,0.5
"17400",-0.5,"Native 3",3,"spillover","rp","spillover rp",1,0,944,944,0.5,-0.5
