"","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","continuation"
"9596",-0.5,"Native 1",6,"disamb","rp","disamb rp",2,0,407,407,-0.5,-0.5
"9599",-0.5,"Native 1",1,"disamb","rp","disamb rp",1,0,1786,1786,0.5,-0.5
"9600",-0.5,"Native 1",16,"disamb","rp","disamb rp",4,0,882,882,-0.5,0.5
"9602",-0.5,"Native 1",13,"disamb","rp","disamb rp",1,0,547,547,0.5,-0.5
"9603",-0.5,"Native 1",3,"disamb","rp","disamb rp",3,0,186,186,0.5,0.5
"9605",-0.5,"Native 1",10,"disamb","rp","disamb rp",2,0,211,211,-0.5,-0.5
"9607",-0.5,"Native 1",7,"disamb","rp","disamb rp",3,0,362,362,0.5,0.5
"9609",-0.5,"Native 1",20,"disamb","rp","disamb rp",4,1,0,NA,-0.5,0.5
"9610",-0.5,"Native 1",4,"disamb","rp","disamb rp",4,0,158,158,-0.5,0.5
"9611",-0.5,"Native 1",8,"disamb","rp","disamb rp",4,0,384,384,-0.5,0.5
"9613",-0.5,"Native 1",15,"disamb","rp","disamb rp",3,0,277,277,0.5,0.5
"9615",-0.5,"Native 1",22,"disamb","rp","disamb rp",2,0,222,222,-0.5,-0.5
"9617",-0.5,"Native 1",19,"disamb","rp","disamb rp",3,0,421,421,0.5,0.5
"9620",-0.5,"Native 1",12,"disamb","rp","disamb rp",4,0,177,177,-0.5,0.5
"9623",-0.5,"Native 1",23,"disamb","rp","disamb rp",3,1,0,NA,0.5,0.5
"9625",-0.5,"Native 1",17,"disamb","rp","disamb rp",1,0,360,360,0.5,-0.5
"9626",-0.5,"Native 1",21,"disamb","rp","disamb rp",1,0,656,656,0.5,-0.5
"9630",-0.5,"Native 1",24,"disamb","rp","disamb rp",4,0,398,398,-0.5,0.5
"9632",-0.5,"Native 1",14,"disamb","rp","disamb rp",2,0,536,536,-0.5,-0.5
"9633",-0.5,"Native 1",11,"disamb","rp","disamb rp",3,0,1144,1144,0.5,0.5
"9634",-0.5,"Native 1",9,"disamb","rp","disamb rp",1,0,444,444,0.5,-0.5
"9638",-0.5,"Native 1",5,"disamb","rp","disamb rp",1,0,347,347,0.5,-0.5
"9639",-0.5,"Native 1",2,"disamb","rp","disamb rp",2,0,188,188,-0.5,-0.5
"9642",-0.5,"Native 1",18,"disamb","rp","disamb rp",2,0,350,350,-0.5,-0.5
"9647",-0.5,"Native 2",20,"disamb","rp","disamb rp",1,1,0,NA,0.5,-0.5
"9648",-0.5,"Native 2",5,"disamb","rp","disamb rp",2,0,295,295,-0.5,-0.5
"9649",-0.5,"Native 2",12,"disamb","rp","disamb rp",1,0,189,189,0.5,-0.5
"9650",-0.5,"Native 2",2,"disamb","rp","disamb rp",3,0,754,754,0.5,0.5
"9651",-0.5,"Native 2",9,"disamb","rp","disamb rp",2,0,366,366,-0.5,-0.5
"9655",-0.5,"Native 2",16,"disamb","rp","disamb rp",1,0,180,180,0.5,-0.5
"9656",-0.5,"Native 2",1,"disamb","rp","disamb rp",2,0,182,182,-0.5,-0.5
"9659",-0.5,"Native 2",13,"disamb","rp","disamb rp",2,1,0,NA,-0.5,-0.5
"9660",-0.5,"Native 2",10,"disamb","rp","disamb rp",3,0,322,322,0.5,0.5
"9665",-0.5,"Native 2",7,"disamb","rp","disamb rp",4,1,0,NA,-0.5,0.5
"9668",-0.5,"Native 2",24,"disamb","rp","disamb rp",1,0,182,182,0.5,-0.5
"9671",-0.5,"Native 2",23,"disamb","rp","disamb rp",4,0,191,191,-0.5,0.5
"9672",-0.5,"Native 2",4,"disamb","rp","disamb rp",1,0,245,245,0.5,-0.5
"9675",-0.5,"Native 2",19,"disamb","rp","disamb rp",4,0,341,341,-0.5,0.5
"9676",-0.5,"Native 2",22,"disamb","rp","disamb rp",3,1,0,NA,0.5,0.5
"9679",-0.5,"Native 2",8,"disamb","rp","disamb rp",1,0,277,277,0.5,-0.5
"9680",-0.5,"Native 2",3,"disamb","rp","disamb rp",4,0,177,177,-0.5,0.5
"9681",-0.5,"Native 2",17,"disamb","rp","disamb rp",2,0,261,261,-0.5,-0.5
"9684",-0.5,"Native 2",21,"disamb","rp","disamb rp",2,1,0,NA,-0.5,-0.5
"9685",-0.5,"Native 2",14,"disamb","rp","disamb rp",3,1,0,NA,0.5,0.5
"9686",-0.5,"Native 2",18,"disamb","rp","disamb rp",3,0,1452,1452,0.5,0.5
"9688",-0.5,"Native 2",6,"disamb","rp","disamb rp",3,1,0,NA,0.5,0.5
"9690",-0.5,"Native 2",11,"disamb","rp","disamb rp",4,0,223,223,-0.5,0.5
"9691",-0.5,"Native 2",15,"disamb","rp","disamb rp",4,1,0,NA,-0.5,0.5
"9694",-0.5,"Native 3",18,"disamb","rp","disamb rp",4,0,303,303,-0.5,0.5
"9697",-0.5,"Native 3",4,"disamb","rp","disamb rp",2,0,153,153,-0.5,-0.5
"9701",-0.5,"Native 3",15,"disamb","rp","disamb rp",1,0,1329,1329,0.5,-0.5
"9702",-0.5,"Native 3",10,"disamb","rp","disamb rp",4,0,320,320,-0.5,0.5
"9703",-0.5,"Native 3",23,"disamb","rp","disamb rp",1,0,343,343,0.5,-0.5
"9704",-0.5,"Native 3",17,"disamb","rp","disamb rp",3,0,184,184,0.5,0.5
"9706",-0.5,"Native 3",9,"disamb","rp","disamb rp",3,0,379,379,0.5,0.5
"9707",-0.5,"Native 3",22,"disamb","rp","disamb rp",4,0,305,305,-0.5,0.5
"9716",-0.5,"Native 3",13,"disamb","rp","disamb rp",3,0,1086,1086,0.5,0.5
"9717",-0.5,"Native 3",1,"disamb","rp","disamb rp",3,0,732,732,0.5,0.5
"9718",-0.5,"Native 3",5,"disamb","rp","disamb rp",3,0,446,446,0.5,0.5
"9720",-0.5,"Native 3",11,"disamb","rp","disamb rp",1,0,832,832,0.5,-0.5
"9721",-0.5,"Native 3",16,"disamb","rp","disamb rp",2,0,666,666,-0.5,-0.5
"9722",-0.5,"Native 3",6,"disamb","rp","disamb rp",4,0,218,218,-0.5,0.5
"9723",-0.5,"Native 3",21,"disamb","rp","disamb rp",3,0,224,224,0.5,0.5
"9724",-0.5,"Native 3",3,"disamb","rp","disamb rp",1,0,225,225,0.5,-0.5
"9726",-0.5,"Native 3",7,"disamb","rp","disamb rp",1,0,878,878,0.5,-0.5
"9731",-0.5,"Native 3",14,"disamb","rp","disamb rp",4,0,951,951,-0.5,0.5
"9732",-0.5,"Native 3",19,"disamb","rp","disamb rp",1,0,634,634,0.5,-0.5
"9733",-0.5,"Native 3",20,"disamb","rp","disamb rp",2,0,290,290,-0.5,-0.5
"9735",-0.5,"Native 3",8,"disamb","rp","disamb rp",2,0,269,269,-0.5,-0.5
"9736",-0.5,"Native 3",2,"disamb","rp","disamb rp",4,0,617,617,-0.5,0.5
"9738",-0.5,"Native 3",24,"disamb","rp","disamb rp",2,0,273,273,-0.5,-0.5
"9739",-0.5,"Native 3",12,"disamb","rp","disamb rp",2,0,143,143,-0.5,-0.5
"9740",-0.5,"Native 4",5,"disamb","rp","disamb rp",4,0,1558,1558,-0.5,0.5
"9741",-0.5,"Native 4",10,"disamb","rp","disamb rp",1,0,234,234,0.5,-0.5
"9744",-0.5,"Native 4",12,"disamb","rp","disamb rp",3,0,2078,2078,0.5,0.5
"9745",-0.5,"Native 4",14,"disamb","rp","disamb rp",1,0,697,697,0.5,-0.5
"9748",-0.5,"Native 4",11,"disamb","rp","disamb rp",2,0,924,924,-0.5,-0.5
"9750",-0.5,"Native 4",18,"disamb","rp","disamb rp",1,0,749,749,0.5,-0.5
"9751",-0.5,"Native 4",7,"disamb","rp","disamb rp",2,0,233,233,-0.5,-0.5
"9753",-0.5,"Native 4",20,"disamb","rp","disamb rp",3,0,666,666,0.5,0.5
"9754",-0.5,"Native 4",22,"disamb","rp","disamb rp",1,0,708,708,0.5,-0.5
"9757",-0.5,"Native 4",16,"disamb","rp","disamb rp",3,0,624,624,0.5,0.5
