"","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","continuation"
"2",-0.5,"Native 1",45,"disamb","fp","disamb fp",1,0,210,210,0.5,-0.5
"3",-0.5,"Native 1",29,"disamb","fp","disamb fp",1,0,203,203,0.5,-0.5
"6",-0.5,"Native 1",34,"disamb","fp","disamb fp",2,1,0,NA,-0.5,-0.5
"9",-0.5,"Native 1",36,"disamb","fp","disamb fp",4,0,357,357,-0.5,0.5
"11",-0.5,"Native 1",25,"disamb","fp","disamb fp",1,0,448,448,0.5,-0.5
"13",-0.5,"Native 1",42,"disamb","fp","disamb fp",2,0,181,181,-0.5,-0.5
"17",-0.5,"Native 1",41,"disamb","fp","disamb fp",1,0,227,227,0.5,-0.5
"19",-0.5,"Native 1",46,"disamb","fp","disamb fp",2,0,388,388,-0.5,-0.5
"21",-0.5,"Native 1",47,"disamb","fp","disamb fp",3,0,197,197,0.5,0.5
"23",-0.5,"Native 1",39,"disamb","fp","disamb fp",3,0,206,206,0.5,0.5
"24",-0.5,"Native 1",35,"disamb","fp","disamb fp",3,0,297,297,0.5,0.5
"26",-0.5,"Native 1",48,"disamb","fp","disamb fp",4,0,233,233,-0.5,0.5
"27",-0.5,"Native 1",27,"disamb","fp","disamb fp",3,0,291,291,0.5,0.5
"29",-0.5,"Native 1",31,"disamb","fp","disamb fp",3,0,206,206,0.5,0.5
"32",-0.5,"Native 1",40,"disamb","fp","disamb fp",4,1,0,NA,-0.5,0.5
"33",-0.5,"Native 1",38,"disamb","fp","disamb fp",2,0,617,617,-0.5,-0.5
"34",-0.5,"Native 1",30,"disamb","fp","disamb fp",2,0,456,456,-0.5,-0.5
"36",-0.5,"Native 1",32,"disamb","fp","disamb fp",4,0,515,515,-0.5,0.5
"40",-0.5,"Native 1",44,"disamb","fp","disamb fp",4,0,180,180,-0.5,0.5
"41",-0.5,"Native 1",37,"disamb","fp","disamb fp",1,0,361,361,0.5,-0.5
"42",-0.5,"Native 1",28,"disamb","fp","disamb fp",4,0,299,299,-0.5,0.5
"45",-0.5,"Native 1",26,"disamb","fp","disamb fp",2,0,614,614,-0.5,-0.5
"46",-0.5,"Native 1",33,"disamb","fp","disamb fp",1,0,480,480,0.5,-0.5
"48",-0.5,"Native 1",43,"disamb","fp","disamb fp",3,0,160,160,0.5,0.5
"49",-0.5,"Native 2",45,"disamb","fp","disamb fp",2,0,775,775,-0.5,-0.5
"50",-0.5,"Native 2",39,"disamb","fp","disamb fp",4,0,158,158,-0.5,0.5
"51",-0.5,"Native 2",48,"disamb","fp","disamb fp",1,0,483,483,0.5,-0.5
"57",-0.5,"Native 2",32,"disamb","fp","disamb fp",1,0,231,231,0.5,-0.5
"58",-0.5,"Native 2",26,"disamb","fp","disamb fp",3,0,324,324,0.5,0.5
"59",-0.5,"Native 2",42,"disamb","fp","disamb fp",3,0,1233,1233,0.5,0.5
"62",-0.5,"Native 2",37,"disamb","fp","disamb fp",2,0,142,142,-0.5,-0.5
"63",-0.5,"Native 2",31,"disamb","fp","disamb fp",4,0,522,522,-0.5,0.5
"66",-0.5,"Native 2",25,"disamb","fp","disamb fp",2,0,207,207,-0.5,-0.5
"67",-0.5,"Native 2",38,"disamb","fp","disamb fp",3,0,924,924,0.5,0.5
"68",-0.5,"Native 2",35,"disamb","fp","disamb fp",4,0,193,193,-0.5,0.5
"69",-0.5,"Native 2",41,"disamb","fp","disamb fp",2,0,296,296,-0.5,-0.5
"71",-0.5,"Native 2",34,"disamb","fp","disamb fp",3,0,240,240,0.5,0.5
"72",-0.5,"Native 2",43,"disamb","fp","disamb fp",4,0,561,561,-0.5,0.5
"74",-0.5,"Native 2",33,"disamb","fp","disamb fp",2,0,334,334,-0.5,-0.5
"75",-0.5,"Native 2",40,"disamb","fp","disamb fp",1,0,250,250,0.5,-0.5
"78",-0.5,"Native 2",30,"disamb","fp","disamb fp",3,0,198,198,0.5,0.5
"79",-0.5,"Native 2",27,"disamb","fp","disamb fp",4,0,221,221,-0.5,0.5
"82",-0.5,"Native 2",36,"disamb","fp","disamb fp",1,0,163,163,0.5,-0.5
"83",-0.5,"Native 2",28,"disamb","fp","disamb fp",1,0,254,254,0.5,-0.5
"87",-0.5,"Native 2",44,"disamb","fp","disamb fp",1,0,259,259,0.5,-0.5
"88",-0.5,"Native 2",29,"disamb","fp","disamb fp",2,0,524,524,-0.5,-0.5
"92",-0.5,"Native 2",47,"disamb","fp","disamb fp",4,0,258,258,-0.5,0.5
"94",-0.5,"Native 2",46,"disamb","fp","disamb fp",3,0,329,329,0.5,0.5
"97",-0.5,"Native 3",46,"disamb","fp","disamb fp",4,0,335,335,-0.5,0.5
"98",-0.5,"Native 3",43,"disamb","fp","disamb fp",1,0,197,197,0.5,-0.5
"100",-0.5,"Native 3",39,"disamb","fp","disamb fp",1,0,321,321,0.5,-0.5
"101",-0.5,"Native 3",33,"disamb","fp","disamb fp",3,0,1003,1003,0.5,0.5
"103",-0.5,"Native 3",31,"disamb","fp","disamb fp",1,0,547,547,0.5,-0.5
"104",-0.5,"Native 3",29,"disamb","fp","disamb fp",3,0,453,453,0.5,0.5
"105",-0.5,"Native 3",44,"disamb","fp","disamb fp",2,0,246,246,-0.5,-0.5
"110",-0.5,"Native 3",27,"disamb","fp","disamb fp",1,0,315,315,0.5,-0.5
"113",-0.5,"Native 3",45,"disamb","fp","disamb fp",3,0,304,304,0.5,0.5
"114",-0.5,"Native 3",37,"disamb","fp","disamb fp",3,0,182,182,0.5,0.5
"115",-0.5,"Native 3",36,"disamb","fp","disamb fp",2,0,396,396,-0.5,-0.5
"116",-0.5,"Native 3",32,"disamb","fp","disamb fp",2,0,244,244,-0.5,-0.5
"117",-0.5,"Native 3",25,"disamb","fp","disamb fp",3,0,258,258,0.5,0.5
"118",-0.5,"Native 3",26,"disamb","fp","disamb fp",4,0,189,189,-0.5,0.5
"119",-0.5,"Native 3",30,"disamb","fp","disamb fp",4,0,427,427,-0.5,0.5
